,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,sfeR@s,6,-5.353565283843491,2,5.353565283843491,1,0,0,anti_homophones_plus
1,vjoleditiv°m@,13,-10.048354560983903,6,10.048354560983903,1,0,0,anti_homophones_plus
2,vis,3,-4.2417703537912335,1,4.2417703537912335,1,2,22,anti_homophones_plus
3,pazje,5,-5.480262773226292,2,5.480262773226292,1,1,5,anti_homophones_plus
4,apadRifikalto,13,-12.880560317761898,6,12.880560317761898,1,0,0,anti_homophones_plus
5,5susj2,6,-5.356670643579721,3,5.356670643579721,1,0,2,anti_homophones_plus
6,adRij§,6,-5.657834951585849,3,5.657834951585849,1,0,2,anti_homophones_plus
7,vjEj,4,-4.946832022003127,1,4.946832022003127,1,0,3,anti_homophones_plus
8,tiR,3,-3.446181395191567,1,3.446181395191567,1,6,49,anti_homophones_plus
9,R°syREstik,10,-9.73492161455766,4,9.73492161455766,1,0,0,anti_homophones_plus
10,lik°m@,6,-4.455948674301761,3,4.455948674301761,1,1,15,anti_homophones_plus
11,kaot2,5,-4.797309905333892,3,4.797309905333892,1,0,3,anti_homophones_plus
12,pORtRoman,9,-8.117535305177805,3,8.117535305177805,1,0,0,anti_homophones_plus
13,k§somadRujone,13,-10.362860064997495,6,10.362860064997495,1,0,0,anti_homophones_plus
14,vERnizm,7,-5.4593192211538275,2,5.4593192211538275,1,0,1,anti_homophones_plus
15,pys,3,-4.302691164419948,1,4.302691164419948,1,0,21,anti_homophones_plus
16,fymin,5,-5.279547945779537,2,5.279547945779537,1,1,3,anti_homophones_plus
17,SalEzm,6,-7.350730039818436,2,7.350730039818436,1,0,0,anti_homophones_plus
18,sav@tik,7,-6.594570652845294,3,6.594570652845294,1,0,1,anti_homophones_plus
19,sit°Rad,7,-8.64827633015014,3,8.64827633015014,1,0,0,anti_homophones_plus
20,gatik,5,-5.029530827557752,2,5.029530827557752,1,2,14,anti_homophones_plus
21,pitafjo,7,-7.992883514659082,3,7.992883514659082,1,0,0,anti_homophones_plus
22,sibEkfigyR,10,-8.512450874222289,4,8.512450874222289,1,0,0,anti_homophones_plus
23,bj5,3,-3.7732040435758996,1,3.7732040435758996,1,3,9,anti_homophones_plus
24,dezi,4,-4.011856622467986,2,4.011856622467986,1,2,21,anti_homophones_plus
25,minem@,6,-5.493172549161315,3,5.493172549161315,1,0,1,anti_homophones_plus
26,detEsklasj§,11,-8.016203688556221,4,8.016203688556221,1,0,0,anti_homophones_plus
27,k§paR°m@,8,-6.475733953458161,4,6.475733953458161,1,0,2,anti_homophones_plus
28,pyZi,4,-6.017847846333172,2,6.017847846333172,1,0,1,anti_homophones_plus
29,mile,4,-4.165056258308934,2,4.165056258308934,1,4,23,anti_homophones_plus
30,negal°butonidit9R,17,-14.894699131794836,8,14.894699131794836,1,0,0,anti_homophones_plus
31,kol@,4,-4.6069036319066345,2,4.6069036319066345,1,1,16,anti_homophones_plus
32,pjonal,6,-5.841996619611375,2,5.841996619611375,1,0,1,anti_homophones_plus
33,fl9Re,5,-4.760514556819389,2,4.760514556819389,1,1,6,anti_homophones_plus
34,enik,4,-4.695448510172953,2,4.695448510172953,1,1,19,anti_homophones_plus
35,dekupe,6,-4.882398729447535,3,4.882398729447535,1,2,5,anti_homophones_plus
36,slulu,5,-7.55376177622677,2,7.55376177622677,1,0,0,anti_homophones_plus
37,sypERtope,9,-8.116811593015152,4,8.116811593015152,1,0,0,anti_homophones_plus
38,k5pRyd@s,8,-8.568608515165357,3,8.568608515165357,1,0,0,anti_homophones_plus
39,EkspRij2te,10,-8.6825875435207,4,8.6825875435207,1,0,0,anti_homophones_plus
40,kORt,4,-5.011505864175419,1,5.011505864175419,1,0,12,anti_homophones_plus
41,spaRt°m@,8,-5.858252965747062,3,5.858252965747062,1,0,2,anti_homophones_plus
42,anogyRiz,8,-9.506583093265755,4,9.506583093265755,1,0,0,anti_homophones_plus
43,maRSiviskolatizm,16,-13.055358674622713,6,13.055358674622713,1,0,0,anti_homophones_plus
44,abl,3,-3.8347451969725346,1,3.8347451969725346,1,2,32,anti_homophones_plus
45,idRiby,6,-7.158115783210395,3,7.158115783210395,1,0,0,anti_homophones_plus
46,paS§,4,-4.768440414693482,2,4.768440414693482,1,1,9,anti_homophones_plus
47,Eskopine,8,-6.495647033509866,4,6.495647033509866,1,0,0,anti_homophones_plus
