,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,4,1,4,1,-4.402069960189747,4.402069960189747,styd,anti_homophones
1,1,4,2,4,1,-4.8340431766487555,4.8340431766487555,kzaR,anti_homophones
2,1,2,0,5,2,-5.772045504808922,5.772045504808922,Savit,anti_homophones
3,1,1,0,7,3,-5.980083103130709,5.980083103130709,klut°Ri,anti_homophones
4,1,0,0,10,4,-8.412832458920251,8.412832458920251,s5ptomodEs,anti_homophones
5,1,4,1,6,3,-5.445902624030011,5.445902624030011,mylate,anti_homophones
6,1,0,0,7,3,-6.840480436065103,6.840480436065103,Zig@tEl,anti_homophones
7,1,4,0,5,2,-6.095349999165601,6.095349999165601,binEs,anti_homophones
8,1,1,0,5,3,-5.776025399854849,5.776025399854849,2foR@,anti_homophones
9,1,8,0,6,3,-5.528349850002276,5.528349850002276,lus°m@,anti_homophones
10,1,31,3,3,1,-3.5034490226389767,3.5034490226389767,SaR,anti_homophones
11,1,22,1,3,1,-4.444119894626103,4.444119894626103,lyt,anti_homophones
12,1,18,2,4,2,-4.088278870214874,4.088278870214874,asEt,anti_homophones
13,1,0,0,10,4,-7.830607650635863,7.830607650635863,sypERsk°te,anti_homophones
14,1,19,1,4,1,-4.257512902080667,4.257512902080667,fRiR,anti_homophones
15,1,0,0,17,6,-14.627065934297026,14.627065934297026,dERmaldEnsilitabl,anti_homophones
16,1,0,0,9,3,-7.953476034082168,7.953476034082168,bugR@Zist,anti_homophones
17,1,8,1,5,2,-4.958086361805201,4.958086361805201,bon9R,anti_homophones
18,1,0,0,14,7,-11.961485140622221,11.961485140622221,avinekRizOn°m@,anti_homophones
19,1,0,0,8,3,-7.2151000790359054,7.2151000790359054,k§siz5bR,anti_homophones
20,1,0,0,10,4,-10.172122621743725,10.172122621743725,kokyltiRja,anti_homophones
21,1,37,1,2,1,-4.5678016184750785,4.5678016184750785,ta,anti_homophones
22,1,18,1,5,2,-4.190506462097862,4.190506462097862,batik,anti_homophones
23,1,0,0,10,3,-8.867626992311834,8.867626992311834,k@tastREtR,anti_homophones
24,1,0,0,9,4,-8.292137858110488,8.292137858110488,5tegRimat,anti_homophones
25,1,0,0,21,9,-15.83660752742888,15.83660752742888,5ZEktiv°tREsjonikasj§,anti_homophones
26,1,0,0,10,4,-7.61774138588293,7.61774138588293,Re@planizm,anti_homophones
27,1,34,5,4,2,-3.277187926858857,3.277187926858857,lite,anti_homophones
28,1,0,0,10,5,-8.053640439626225,8.053640439626225,latinalite,anti_homophones
29,1,27,3,5,2,-3.8857496299551935,3.8857496299551935,kaRde,anti_homophones
30,1,0,0,7,3,-7.557197301904601,7.557197301904601,s5kORt@,anti_homophones
31,1,4,1,6,3,-5.316672464496345,5.316672464496345,R°l°m@,anti_homophones
32,1,16,2,4,1,-4.085045761554446,4.085045761554446,tizm,anti_homophones
33,1,9,0,4,2,-4.762408316465649,4.762408316465649,monE,anti_homophones
