,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,0,0,11,5,-10.050343961423874,10.050343961423874,aktilis°l9R,neutral
1,1,6,0,5,3,-5.110218189356886,5.110218189356886,at°le,neutral
2,1,0,0,16,7,-13.564641977991409,13.564641977991409,malgaRnasetijone,neutral
3,1,0,0,9,3,-7.666168477408512,7.666168477408512,sypl@tizm,neutral
4,1,0,0,9,4,-7.794558625285174,7.794558625285174,leZitable,neutral
5,1,5,0,4,2,-4.752170267300096,4.752170267300096,feke,neutral
6,1,19,0,6,3,-4.551573753380724,4.551573753380724,oRasj§,neutral
7,1,15,2,3,1,-4.641604743102991,4.641604743102991,sEm,neutral
8,1,3,2,6,2,-5.315844650309091,5.315844650309091,taRdaZ,neutral
9,1,0,0,13,7,-11.175959096263941,11.175959096263941,imatemeRilize,neutral
10,1,0,1,6,3,-6.187447096254259,6.187447096254259,kokyp@,neutral
11,1,0,1,5,2,-4.948442103612934,4.948442103612934,apst@,neutral
12,1,30,9,3,1,-3.489902749634211,3.489902749634211,Rad,neutral
13,1,5,1,4,1,-4.87712961941715,4.87712961941715,vREt,neutral
14,1,0,0,7,3,-6.474718751877749,6.474718751877749,ekRifik,neutral
15,1,2,0,6,2,-5.474734789007874,5.474734789007874,R°kROS,neutral
16,1,3,2,6,2,-4.550189308092338,4.550189308092338,S°vabl,neutral
17,1,0,0,9,3,-8.270266242377417,8.270266242377417,sysEtjEdR,neutral
18,1,0,0,12,4,-11.92412868116103,11.92412868116103,spasidERbjal,neutral
19,1,4,0,5,2,-6.003663890468943,6.003663890468943,minaj,neutral
20,1,0,0,10,3,-10.139693555675478,10.139693555675478,StR°siksj§,neutral
21,1,4,0,5,2,-5.028083089381962,5.028083089381962,l@s9R,neutral
22,1,19,3,3,1,-4.072356297438679,4.072356297438679,abR,neutral
23,1,0,0,7,3,-7.205654387103856,7.205654387103856,lobysj2,neutral
24,1,4,1,6,2,-4.459432576648814,4.459432576648814,k§sist,neutral
25,1,28,0,3,1,-4.5193580682795895,4.5193580682795895,lat,neutral
26,1,0,0,11,4,-10.273815820050668,10.273815820050668,glistezilyR,neutral
27,1,7,0,4,2,-5.482077880762483,5.482077880762483,egaZ,neutral
28,1,2,1,4,2,-4.749710868356427,4.749710868356427,@vj2,neutral
29,1,4,0,5,2,-5.091221347226817,5.091221347226817,R°dEt,neutral
30,1,10,0,5,2,-6.840941865006661,6.840941865006661,dRize,neutral
31,1,11,2,4,1,-4.48733145793771,4.48733145793771,Sizm,neutral
32,1,2,0,6,2,-5.3732828836307975,5.3732828836307975,Zydist,neutral
33,1,0,0,8,4,-7.519385945029355,7.519385945029355,anominj5,neutral
34,1,1,1,5,3,-5.999082085550887,5.999082085550887,atafi,neutral
35,1,0,0,7,3,-8.809212330446726,8.809212330446726,jatRit@,neutral
36,1,0,0,6,2,-6.194564695362953,6.194564695362953,gRimit,neutral
37,1,6,1,5,2,-4.608642103494523,4.608642103494523,defal,neutral
38,1,6,0,4,1,-4.769356331086636,4.769356331086636,njOm,neutral
39,1,31,20,3,1,-3.3255607603709847,3.3255607603709847,siR,neutral
40,1,2,1,5,2,-5.080326424674359,5.080326424674359,peS9R,neutral
41,1,0,0,7,3,-7.811608804672552,7.811608804672552,baRamal,neutral
42,1,0,0,14,5,-13.274095805455271,13.274095805455271,desiflOnOstabl,neutral
43,1,0,0,8,3,-7.351500479200374,7.351500479200374,kopjOZik,neutral
44,1,6,0,4,1,-5.461660261673759,5.461660261673759,pRok,neutral
45,1,0,0,15,7,-14.05911936302102,14.05911936302102,5disk8ijomaZil@,neutral
46,1,14,2,3,1,-4.036350364132043,4.036350364132043,Sip,neutral
47,1,15,0,3,1,-4.528936109536331,4.528936109536331,kuS,neutral
48,1,6,0,5,2,-5.130895306331618,5.130895306331618,pyRal,neutral
49,1,0,0,11,5,-8.35202808255758,8.35202808255758,5fORmatonal,neutral
50,1,0,0,7,3,-6.910366378252854,6.910366378252854,OksinOl,neutral
51,1,9,1,3,1,-4.60680947641892,4.60680947641892,lOg,neutral
52,1,0,0,8,3,-7.228189071237039,7.228189071237039,fRimsote,neutral
53,1,0,0,7,3,-6.7322204562306815,6.7322204562306815,kup°laZ,neutral
54,1,0,0,8,3,-6.783341199334131,6.783341199334131,RodyltyR,neutral
55,1,0,0,10,4,-10.91649973955382,10.91649973955382,awtR°kopje,neutral
56,1,0,0,9,4,-6.508556006753948,6.508556006753948,k§tinisj§,neutral
57,1,0,0,10,5,-9.023740197215728,9.023740197215728,megoRifuje,neutral
58,1,0,0,9,4,-8.275318223920014,8.275318223920014,@kiNotizm,neutral
59,1,0,0,13,5,-13.064323288465335,13.064323288465335,ReEksedyltREt,neutral
60,1,18,4,4,2,-4.044844254984436,4.044844254984436,m@te,neutral
61,1,0,0,11,5,-11.560168988660486,11.560168988660486,ZeosaRoglOt,neutral
62,1,7,0,5,2,-4.559288292959793,4.559288292959793,bot9R,neutral
63,1,2,0,6,3,-6.536079682657334,6.536079682657334,memose,neutral
64,1,13,0,3,2,-4.833401712174978,4.833401712174978,el5,neutral
65,1,4,0,5,2,-6.436902606174742,6.436902606174742,pezim,neutral
66,1,0,0,6,2,-6.3873951019343265,6.3873951019343265,klamiG,neutral
67,1,7,0,4,2,-4.986042818512746,4.986042818512746,amaj,neutral
68,1,0,0,7,3,-7.360990410963571,7.360990410963571,koponEl,neutral
69,1,0,1,8,4,-5.607497165595159,5.607497165595159,val2z°m@,neutral
70,1,0,0,6,3,-7.2766798029302375,7.2766798029302375,tERani,neutral
71,1,0,0,10,5,-8.136396368737515,8.136396368737515,elEktiv°ta,neutral
72,1,0,0,13,6,-10.0789799523435,10.0789799523435,obledikatasj§,neutral
73,1,1,0,8,4,-6.8829425060631015,6.8829425060631015,logas°m@,neutral
74,1,5,1,5,2,-4.761026015608741,4.761026015608741,f9jaZ,neutral
75,1,0,0,11,5,-7.37171111094207,7.37171111094207,spaRabilize,neutral
76,1,5,1,4,2,-4.734991459100673,4.734991459100673,5pEt,neutral
77,1,0,0,8,3,-6.7196161476367315,6.7196161476367315,@tORpsj§,neutral
78,1,0,0,9,4,-8.360025055836212,8.360025055836212,gRijoZEn@,neutral
79,1,7,2,5,2,-4.596220110201714,4.596220110201714,REd9R,neutral
80,1,2,0,6,2,-5.217397336318014,5.217397336318014,pRijER,neutral
81,1,6,0,4,2,-4.9756947425288285,4.9756947425288285,det5,neutral
82,1,13,1,4,2,-4.399070720618657,4.399070720618657,m@Ze,neutral
83,1,0,0,16,7,-14.888864873947075,14.888864873947075,latasmodinelylER,neutral
84,1,11,1,4,1,-4.23632403656226,4.23632403656226,tREn,neutral
85,1,0,0,9,4,-7.9318454605739594,7.9318454605739594,boRalifje,neutral
86,1,0,0,13,6,-9.389165437583125,9.389165437583125,vERsed@tal°m@,neutral
87,1,1,0,8,3,-6.145653968401161,6.145653968401161,myltifje,neutral
88,1,6,0,4,2,-4.919287346997633,4.919287346997633,eSiR,neutral
89,1,0,0,12,6,-11.921708456042753,11.921708456042753,akRe@sisonik,neutral
90,1,1,0,6,2,-6.120264066619851,6.120264066619851,kRObOs,neutral
91,1,20,2,3,1,-4.035071708767479,4.035071708767479,sad,neutral
92,1,24,0,4,2,-4.985528723693747,4.985528723693747,Rale,neutral
93,1,0,0,10,4,-9.503298990803998,9.503298990803998,5besjasmik,neutral
94,1,1,1,5,2,-4.954135513904295,4.954135513904295,5bibl,neutral
95,1,1,0,6,2,-6.210446675049197,6.210446675049197,bR§taZ,neutral
96,1,0,0,8,3,-7.013465118977607,7.013465118977607,pylminal,neutral
97,1,0,0,11,4,-9.771508966875667,9.771508966875667,bist5gibOld,neutral
98,1,7,1,4,2,-4.658605907875029,4.658605907875029,fot§,neutral
99,1,0,0,15,7,-14.460694079499161,14.460694079499161,OspiRajveRovoke,neutral
100,1,35,6,3,1,-3.646624538915363,3.646624538915363,sal,neutral
101,1,2,0,5,2,-5.226691692713318,5.226691692713318,deSEl,neutral
102,1,4,2,6,2,-4.2198997448143425,4.2198997448143425,pRoZEn,neutral
103,1,0,0,5,2,-5.96432617588581,5.96432617588581,p5gOs,neutral
104,1,1,0,9,4,-5.827699562889865,5.827699562889865,R°labl°m@,neutral
105,1,0,0,9,3,-9.039508801093223,9.039508801093223,skRiknike,neutral
106,1,7,1,6,2,-4.788688244709653,4.788688244709653,peRist,neutral
107,1,2,0,5,3,-6.25862626940823,6.25862626940823,abaRo,neutral
108,1,6,1,5,2,-4.47356112577309,4.47356112577309,pRopi,neutral
109,1,0,0,6,3,-7.113367258360916,7.113367258360916,kabalo,neutral
110,1,1,0,6,2,-6.879087910381569,6.879087910381569,sesjan,neutral
111,1,0,0,8,3,-6.4109636456260475,6.4109636456260475,dekwadRa,neutral
112,1,17,1,3,1,-4.228656370613804,4.228656370613804,lwa,neutral
113,1,7,1,6,3,-4.949404025308376,4.949404025308376,jOn°m@,neutral
114,1,0,0,10,4,-8.383769959966122,8.383769959966122,folastasj§,neutral
115,1,0,1,7,4,-5.021254938396856,5.021254938396856,yziv°m@,neutral
116,1,7,4,5,2,-4.077287340921439,4.077287340921439,sosj§,neutral
117,1,0,0,6,2,-5.778692602242883,5.778692602242883,ebR@dR,neutral
118,1,0,0,11,5,-7.364726320576889,7.364726320576889,pRem@tal°m@,neutral
119,1,0,0,11,5,-12.827653977777928,12.827653977777928,kosalakadam,neutral
120,1,4,0,7,3,-4.968641736150932,4.968641736150932,fR2z°m@,neutral
121,1,1,0,6,2,-6.833367959262258,6.833367959262258,R°pORk,neutral
122,1,0,1,8,4,-5.459234155762163,5.459234155762163,kapOt°m@,neutral
123,1,0,0,9,4,-9.575097688004087,9.575097688004087,gaRek§dRe,neutral
124,1,4,0,6,2,-5.242616616228326,5.242616616228326,kapt9R,neutral
125,1,7,0,5,3,-5.4538093022581,5.4538093022581,apoz@,neutral
126,1,0,0,10,4,-8.864329034291389,8.864329034291389,pERfoRifoz,neutral
127,1,0,0,6,2,-5.923068762616023,5.923068762616023,mwazik,neutral
128,1,29,0,3,1,-4.3818089879078865,4.3818089879078865,kaS,neutral
129,1,0,0,12,5,-11.624344173208186,11.624344173208186,felasivizjak,neutral
130,1,0,0,8,3,-7.003476127182862,7.003476127182862,pRopRes@,neutral
131,1,0,0,9,4,-8.065831500624059,8.065831500624059,syspEk°RE,neutral
132,1,1,0,7,4,-5.545360698415477,5.545360698415477,peneite,neutral
133,1,6,0,5,1,-5.459395859147214,5.459395859147214,fRitm,neutral
134,1,0,0,7,3,-5.865188017601815,5.865188017601815,akORd9R,neutral
135,1,1,0,5,2,-5.810130069231848,5.810130069231848,amORt,neutral
136,1,0,0,9,3,-8.430148906542478,8.430148906542478,goblijwaR,neutral
137,1,0,0,14,5,-9.530291758119011,9.530291758119011,dez5tegRibystR,neutral
138,1,0,0,11,3,-9.545241777765712,9.545241777765712,tREdisk8ist,neutral
139,1,0,0,12,4,-12.0888093163904,12.0888093163904,bwas@blaRviv,neutral
140,1,0,0,6,3,-6.484186154188805,6.484186154188805,epifis,neutral
141,1,1,0,7,2,-6.609105712789248,6.609105712789248,plaksin,neutral
142,1,0,0,7,3,-6.140423960358243,6.140423960358243,Regalj5,neutral
143,1,2,1,6,3,-4.839125291800589,4.839125291800589,monize,neutral
144,1,0,0,6,3,-6.8375804347983005,6.8375804347983005,@bRami,neutral
145,1,13,1,4,2,-4.373956436896483,4.373956436896483,sute,neutral
146,1,0,0,12,6,-10.226102138669923,10.226102138669923,imoRodoloZik,neutral
147,1,9,1,4,2,-5.285276877971882,5.285276877971882,zape,neutral
148,1,0,0,8,3,-6.399657094086732,6.399657094086732,tR§bin9R,neutral
149,1,0,0,8,4,-7.67132501571716,7.67132501571716,wazinem@,neutral
150,1,0,0,15,6,-13.774202754214217,13.774202754214217,zig8inamizasjOm,neutral
