,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,tEk,3,-3.844928829610156,1,3.844928829610156,1,4,25,anti_homophones_plus
1,vylsit,6,-6.497233563098883,2,6.497233563098883,1,0,1,anti_homophones_plus
2,petRoskORS§,11,-10.088863865965049,4,10.088863865965049,1,0,0,anti_homophones_plus
3,lasj§,5,-3.855673082612679,2,3.855673082612679,1,2,36,anti_homophones_plus
4,fER°m@,6,-4.836083532258042,3,4.836083532258042,1,0,9,anti_homophones_plus
5,Rezin@plastOs,13,-12.366622908280407,5,12.366622908280407,1,0,0,anti_homophones_plus
6,sil@s,5,-5.3186994058501735,2,5.3186994058501735,1,0,1,anti_homophones_plus
7,plaz,4,-4.529685061374805,1,4.529685061374805,1,0,10,anti_homophones_plus
8,j@b,3,-4.681012064583987,1,4.681012064583987,1,0,2,anti_homophones_plus
9,@blam@,6,-6.589069652118784,3,6.589069652118784,1,0,1,anti_homophones_plus
10,kaRbabl,7,-6.388599220290882,2,6.388599220290882,1,0,2,anti_homophones_plus
11,s@sibl,6,-4.820870855309568,2,4.820870855309568,1,0,3,anti_homophones_plus
12,galizaspiRepesj§,16,-12.276613954508795,7,12.276613954508795,1,0,0,anti_homophones_plus
13,emi,3,-3.911645866711616,2,3.911645866711616,1,2,20,anti_homophones_plus
14,devjat9R,8,-5.442346517379212,3,5.442346517379212,1,1,0,anti_homophones_plus
15,miNoR@t°Ri,10,-8.146615914725329,5,8.146615914725329,1,0,0,anti_homophones_plus
16,baval8abl,9,-6.65863207384536,3,6.65863207384536,1,0,0,anti_homophones_plus
17,fRat,4,-4.903457087709741,1,4.903457087709741,1,0,12,anti_homophones_plus
18,iREkskle,8,-7.117591670471933,3,7.117591670471933,1,0,0,anti_homophones_plus
19,S°ny,4,-4.78584612077953,2,4.78584612077953,1,1,5,anti_homophones_plus
20,aRod9R,6,-5.707278992115482,3,5.707278992115482,1,1,4,anti_homophones_plus
21,Rut,3,-4.2248651794997905,1,4.2248651794997905,1,2,28,anti_homophones_plus
22,Zelodite,8,-7.220932039969065,4,7.220932039969065,1,0,0,anti_homophones_plus
23,pyRymanjERj5,12,-11.18354001784205,5,11.18354001784205,1,0,0,anti_homophones_plus
24,R°k§kyR@s,9,-7.5212429151287195,4,7.5212429151287195,1,0,0,anti_homophones_plus
25,s8istjo,7,-8.277842658221049,2,8.277842658221049,1,0,0,anti_homophones_plus
26,mOd°m@,6,-5.532755756556191,3,5.532755756556191,1,0,7,anti_homophones_plus
27,filakamuRe,10,-10.216088119390315,5,10.216088119390315,1,0,0,anti_homophones_plus
28,5te,3,-3.7183760563168047,2,3.7183760563168047,1,4,32,anti_homophones_plus
29,degute,6,-4.625747571381223,3,4.625747571381223,1,2,3,anti_homophones_plus
30,tRetive,7,-7.695958950730175,3,7.695958950730175,1,0,0,anti_homophones_plus
31,mam,3,-4.206513555865731,1,4.206513555865731,1,2,31,anti_homophones_plus
32,apsEkspistR,11,-12.023773572363812,3,12.023773572363812,1,0,0,anti_homophones_plus
33,niR,3,-4.613053274037149,1,4.613053274037149,1,1,35,anti_homophones_plus
34,muvwe,5,-5.8082582508364915,2,5.8082582508364915,1,0,0,anti_homophones_plus
35,sibl,4,-3.603648060496963,1,3.603648060496963,1,2,18,anti_homophones_plus
36,suRin2,6,-7.215440420526281,3,7.215440420526281,1,0,0,anti_homophones_plus
37,k@bosElas9Rf,12,-14.033013360520716,5,14.033013360520716,1,0,0,anti_homophones_plus
38,aspiRam,7,-6.3378058638475725,3,6.3378058638475725,1,0,0,anti_homophones_plus
39,apoRatit,8,-8.10019325873612,4,8.10019325873612,1,0,0,anti_homophones_plus
40,pOzOfalE,8,-8.807442539503056,4,8.807442539503056,1,0,0,anti_homophones_plus
41,kOb,3,-4.641343574517925,1,4.641343574517925,1,1,16,anti_homophones_plus
42,ekal,4,-4.844058074211368,2,4.844058074211368,1,0,9,anti_homophones_plus
43,batomEtR°petER,14,-13.918474492758046,6,13.918474492758046,1,0,0,anti_homophones_plus
44,Opsodolje,9,-8.887607139737188,4,8.887607139737188,1,0,0,anti_homophones_plus
45,f°nEz§,6,-5.343712355626874,3,5.343712355626874,1,0,1,anti_homophones_plus
46,fenit@,6,-6.198329252617946,3,6.198329252617946,1,0,3,anti_homophones_plus
47,kl@,3,-4.5077709026697885,1,4.5077709026697885,1,1,22,anti_homophones_plus
48,dezOl,5,-4.734203554348156,2,4.734203554348156,1,1,1,anti_homophones_plus
49,n2RoSe,6,-4.76812335974939,3,4.76812335974939,1,1,1,anti_homophones_plus
50,ymatav,6,-8.63861605076492,3,8.63861605076492,1,0,1,anti_homophones_plus
51,k§vivaRje,9,-7.242348718547304,4,7.242348718547304,1,0,0,anti_homophones_plus
52,fRak§pRelefik°m@,16,-12.674314255670794,7,12.674314255670794,1,0,0,anti_homophones_plus
53,5pOstezi,8,-6.969803889293342,4,6.969803889293342,1,0,0,anti_homophones_plus
54,piRabl,6,-4.75087349964472,2,4.75087349964472,1,1,7,anti_homophones_plus
55,tRoSistuRiR,11,-10.485723387009765,4,10.485723387009765,1,0,0,anti_homophones_plus
56,v°n@,4,-4.40382544264282,2,4.40382544264282,1,0,5,anti_homophones_plus
57,obe,3,-4.055219649632567,2,4.055219649632567,1,1,28,anti_homophones_plus
58,fylgamiljEz§,12,-10.3349979486203,5,10.3349979486203,1,0,0,anti_homophones_plus
59,ine,3,-3.1957967001689433,2,3.1957967001689433,1,6,54,anti_homophones_plus
60,k§fORbje,8,-6.8495022349760735,3,6.8495022349760735,1,0,0,anti_homophones_plus
61,piREktoRj@,10,-8.355301170690852,4,8.355301170690852,1,0,0,anti_homophones_plus
62,akaRwadR°duj,12,-11.676938339099104,5,11.676938339099104,1,0,0,anti_homophones_plus
63,Zygatisf§ksj§,13,-11.25016987300765,5,11.25016987300765,1,0,0,anti_homophones_plus
64,deminEgzosta,12,-9.785412869000979,5,9.785412869000979,1,0,0,anti_homophones_plus
65,s5dif9R,7,-6.823469778561207,3,6.823469778561207,1,0,0,anti_homophones_plus
66,suRineziNe,10,-9.651692003556771,5,9.651692003556771,1,0,0,anti_homophones_plus
67,vR§,3,-4.531223671493518,1,4.531223671493518,1,0,12,anti_homophones_plus
68,afonis,6,-7.032544553791511,3,7.032544553791511,1,0,0,anti_homophones_plus
69,fRe,3,-3.834034858719466,1,3.834034858719466,1,2,33,anti_homophones_plus
70,RekORn°bR@,10,-9.581989952481207,4,9.581989952481207,1,0,0,anti_homophones_plus
71,gudRwa,6,-5.585953526580273,2,5.585953526580273,1,1,1,anti_homophones_plus
72,Radikt,6,-6.055164450990538,2,6.055164450990538,1,0,3,anti_homophones_plus
73,R°fly@,6,-5.380827714251655,3,5.380827714251655,1,0,1,anti_homophones_plus
74,p@,2,-4.5690690502888724,1,4.5690690502888724,1,2,28,anti_homophones_plus
75,notEknist,9,-6.541789884444155,3,6.541789884444155,1,1,0,anti_homophones_plus
76,Est,3,-3.9529518895068394,1,3.9529518895068394,1,1,18,anti_homophones_plus
77,selefonal,9,-6.998990432529475,4,6.998990432529475,1,0,0,anti_homophones_plus
