,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,eliR,4,-4.632503352593007,2,4.632503352593007,1,0,9,anti_homophones_plus
1,p8@d°Ri,7,-6.556602575676073,3,6.556602575676073,1,0,2,anti_homophones_plus
2,besegRafje,10,-8.62064784138675,4,8.62064784138675,1,0,0,anti_homophones_plus
3,kRon§s,6,-6.132951467136817,2,6.132951467136817,1,0,1,anti_homophones_plus
4,pekanite,8,-7.151618940145975,4,7.151618940145975,1,0,0,anti_homophones_plus
5,gystjo,6,-6.992475654318677,2,6.992475654318677,1,0,0,anti_homophones_plus
6,@gaZEmOlOn,10,-11.840391224929247,5,11.840391224929247,1,0,0,anti_homophones_plus
7,sekReatil,9,-9.43757310036595,4,9.43757310036595,1,0,0,anti_homophones_plus
8,Sik°m@,6,-4.091399340553225,3,4.091399340553225,1,4,12,anti_homophones_plus
9,kOp,3,-4.029286379875968,1,4.029286379875968,1,2,17,anti_homophones_plus
10,fReSa,5,-6.424408633016893,2,6.424408633016893,1,0,1,anti_homophones_plus
11,efRiktoRutje,12,-10.510984844669476,5,10.510984844669476,1,0,0,anti_homophones_plus
12,bwa,3,-4.225171232524941,1,4.225171232524941,1,2,26,anti_homophones_plus
13,siR2s2vwaja,11,-9.1009202996785,5,9.1009202996785,1,0,0,anti_homophones_plus
14,kORse,5,-4.949448000218997,2,4.949448000218997,1,0,7,anti_homophones_plus
15,5famin@sjEl°m@,14,-9.496806075286383,7,9.496806075286383,1,0,0,anti_homophones_plus
16,vini,4,-5.077799588226302,2,5.077799588226302,1,1,12,anti_homophones_plus
17,Sate,4,-4.677922737508939,2,4.677922737508939,1,1,23,anti_homophones_plus
18,pRetik,6,-4.508434352139305,2,4.508434352139305,1,1,11,anti_homophones_plus
19,EskavEn°tonwa,13,-12.498883760127631,6,12.498883760127631,1,0,0,anti_homophones_plus
20,yse@,4,-9.853402882166709,3,9.853402882166709,1,0,2,anti_homophones_plus
21,alEREsjone,10,-8.50134517514588,5,8.50134517514588,1,0,0,anti_homophones_plus
22,psizasj§,8,-5.922280054993753,3,5.922280054993753,1,0,3,anti_homophones_plus
23,konomik,7,-5.954848016177725,3,5.954848016177725,1,1,0,anti_homophones_plus
24,kalimajot5,10,-10.039315007575425,5,10.039315007575425,1,0,0,anti_homophones_plus
25,kovaZ,5,-5.784843421425398,2,5.784843421425398,1,0,9,anti_homophones_plus
26,bildjul,7,-8.867475097620634,2,8.867475097620634,1,0,0,anti_homophones_plus
27,pOR,3,-3.731157647203864,1,3.731157647203864,1,3,33,anti_homophones_plus
28,S@s2,4,-4.420214274934789,2,4.420214274934789,1,0,2,anti_homophones_plus
29,plEjd,5,-6.193191852255619,1,6.193191852255619,1,0,1,anti_homophones_plus
30,peRizm,6,-4.9964879318040145,2,4.9964879318040145,1,0,6,anti_homophones_plus
31,sypERyptif,10,-7.531250419820495,4,7.531250419820495,1,0,0,anti_homophones_plus
32,5tEl°m@,7,-4.934424623167365,4,4.934424623167365,1,0,5,anti_homophones_plus
33,@bR5dR,6,-6.024714891097705,2,6.024714891097705,1,0,1,anti_homophones_plus
34,Estik,5,-4.300120003689245,2,4.300120003689245,1,1,10,anti_homophones_plus
35,flaZ,4,-3.6897171777032995,1,3.6897171777032995,1,3,24,anti_homophones_plus
36,SaRZ@te§,8,-7.545965902982766,4,7.545965902982766,1,0,0,anti_homophones_plus
