,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,an4cha2,7,-5.978422427969343,2,5.978422427969343,1,0,1,neutral
1,zA4hU4,6,-6.13590510192092,2,6.13590510192092,1,0,4,neutral
2,shan3,5,-3.831192561145799,1,3.831192561145799,1,4,9,neutral
3,jL1shi2ye4hU4,13,-8.768171629109307,4,8.768171629109307,1,0,0,neutral
4,zi4cun2ge1,10,-7.7021106608999474,3,7.7021106608999474,1,0,0,neutral
5,cheng4shu4,10,-5.806947587620144,2,5.806947587620144,1,0,1,neutral
6,yV1yV1yV2,9,-6.135193373514498,3,6.135193373514498,1,0,0,neutral
7,ke1ke3,6,-5.33227421611765,2,5.33227421611765,1,0,2,neutral
8,fu4xLng2,8,-6.43303814798981,2,6.43303814798981,1,0,1,neutral
9,cha1bM2,7,-5.355340067704164,2,5.355340067704164,1,0,2,neutral
10,yu4long2ding3,13,-9.061973998295166,3,9.061973998295166,1,0,0,neutral
11,zhe2dQ3,7,-5.760747464593281,2,5.760747464593281,1,1,1,neutral
12,yV3dong1zO4,11,-8.097463808176634,3,8.097463808176634,1,0,0,neutral
13,xC3san4,7,-6.842894636778925,2,6.842894636778925,1,0,0,neutral
14,tQ2hU1,6,-5.190726758539204,2,5.190726758539204,1,0,4,neutral
15,qUn4,4,-3.798198528500548,1,3.798198528500548,1,4,13,neutral
16,shi1,4,-2.860938884192862,1,2.860938884192862,1,21,13,neutral
17,hu4bE4dQ4,9,-7.150201072313448,3,7.150201072313448,1,0,0,neutral
18,lO4hu3zhV1,10,-8.982703383482667,3,8.982703383482667,1,0,0,neutral
19,xW4hUn4,7,-5.336195180373357,2,5.336195180373357,1,0,1,neutral
20,hO4ying3zhi2,12,-9.103599961883345,3,9.103599961883345,1,0,0,neutral
21,shu1,4,-2.9499312008693006,1,2.9499312008693006,1,15,13,neutral
22,he2dW4,6,-5.8521617496213905,2,5.8521617496213905,1,0,5,neutral
23,yang4hU4,8,-5.60603085277119,2,5.60603085277119,1,0,2,neutral
24,mLn4,4,-3.0524087296945903,1,3.0524087296945903,1,17,11,neutral
25,su4cun2,7,-6.540033885769806,2,6.540033885769806,1,0,0,neutral
26,zhE1yi2,7,-7.763293523352032,2,7.763293523352032,1,0,0,neutral
27,bW1qing1,8,-7.156536560972275,2,7.156536560972275,1,0,2,neutral
