,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,cA2shu1gV4ying2,15,-12.308358921538908,4,12.308358921538908,1,0,0,anti_homophones_plus
1,bang4lLng4,10,-7.048941910373835,2,7.048941910373835,1,0,0,anti_homophones_plus
2,tan2,4,-3.3128370295111598,1,3.3128370295111598,1,3,15,anti_homophones_plus
3,si4,3,-3.4465933248948293,1,3.4465933248948293,1,0,27,anti_homophones_plus
4,tLn2,4,-3.538211453154284,1,3.538211453154284,1,1,8,anti_homophones_plus
5,lQ3,3,-3.387701716604414,1,3.387701716604414,1,3,18,anti_homophones_plus
6,hUng2,5,-3.628635239417505,1,3.628635239417505,1,1,9,anti_homophones_plus
7,gQ1,3,-3.1949594305795777,1,3.1949594305795777,1,7,18,anti_homophones_plus
8,kI2ning2,8,-6.990604778087123,2,6.990604778087123,1,0,0,anti_homophones_plus
9,wA4,3,-3.1116397867696595,1,3.1116397867696595,1,4,24,anti_homophones_plus
10,xing1,5,-3.241049996779213,1,3.241049996779213,1,1,15,anti_homophones_plus
11,ping4,5,-3.412162472540973,1,3.412162472540973,1,4,15,anti_homophones_plus
12,shu1,4,-3.094240762190634,1,3.094240762190634,1,4,17,anti_homophones_plus
13,ju4jing2fu4,11,-8.519507050219927,3,8.519507050219927,1,0,0,anti_homophones_plus
14,zong4ce4ling2zhu3,17,-12.796581096430986,4,12.796581096430986,1,0,0,anti_homophones_plus
15,song1yin1yin1,13,-9.18584483019203,3,9.18584483019203,1,0,0,anti_homophones_plus
16,tong4,5,-3.083466757046853,1,3.083466757046853,1,7,16,anti_homophones_plus
17,ku4,3,-3.456789485415386,1,3.456789485415386,1,5,32,anti_homophones_plus
18,ke4shi1,7,-6.121355758885567,2,6.121355758885567,1,0,2,anti_homophones_plus
19,han2zi5,7,-6.2257483458142024,2,6.2257483458142024,1,0,4,anti_homophones_plus
20,fu3,3,-3.3273567741645773,1,3.3273567741645773,1,3,21,anti_homophones_plus
21,pE1tLn1ling2shV3,16,-11.78345620053687,4,11.78345620053687,1,0,0,anti_homophones_plus
22,xLng1deng1cA2,13,-9.24319161929217,3,9.24319161929217,1,0,0,anti_homophones_plus
23,cha1shV3,8,-6.082628325001231,2,6.082628325001231,1,1,3,anti_homophones_plus
24,yu1fan4mi4,10,-9.96543279996855,3,9.96543279996855,1,0,0,anti_homophones_plus
25,ju4,3,-2.920465212241052,1,2.920465212241052,1,6,34,anti_homophones_plus
26,zu3ge4,6,-6.8573532271396465,2,6.8573532271396465,1,0,1,anti_homophones_plus
27,wE3,3,-3.353474397910504,1,3.353474397910504,1,5,13,anti_homophones_plus
28,ge4xing2xu4,11,-8.294988374524221,3,8.294988374524221,1,0,0,anti_homophones_plus
29,zhA1fa1,7,-6.895922672252315,2,6.895922672252315,1,0,0,anti_homophones_plus
30,jin4,4,-2.8603304102801865,1,2.8603304102801865,1,16,12,anti_homophones_plus
31,xin1,4,-2.8101697106812633,1,2.8101697106812633,1,14,15,anti_homophones_plus
32,zi4wang2,8,-5.974163823163354,2,5.974163823163354,1,0,3,anti_homophones_plus
33,zhi2yi4nLn2zhUn1,16,-11.42956946578272,4,11.42956946578272,1,0,0,anti_homophones_plus
34,zhi1,4,-2.8795886313640238,1,2.8795886313640238,1,12,19,anti_homophones_plus
35,gong4,5,-2.992249754988326,1,2.992249754988326,1,6,17,anti_homophones_plus
36,zhen4zi5,8,-5.2376347163655295,2,5.2376347163655295,1,0,5,anti_homophones_plus
37,zhong2zi4gUn1,13,-9.000334484156964,3,9.000334484156964,1,0,0,anti_homophones_plus
38,ting4,5,-3.5159209294420433,1,3.5159209294420433,1,4,15,anti_homophones_plus
39,jin4xLng4,9,-5.5179842114255075,2,5.5179842114255075,1,0,3,anti_homophones_plus
40,qing2ting1,10,-6.7819354460145655,2,6.7819354460145655,1,0,0,anti_homophones_plus
41,dA4,3,-2.911605031969309,1,2.911605031969309,1,5,23,anti_homophones_plus
42,di1,3,-3.4721909780176454,1,3.4721909780176454,1,3,18,anti_homophones_plus
43,ru4,3,-3.151414886892327,1,3.151414886892327,1,4,26,anti_homophones_plus
44,xW4fan4zi5,10,-7.771775881713151,3,7.771775881713151,1,0,0,anti_homophones_plus
45,wu3ji4,6,-5.239451163864161,2,5.239451163864161,1,0,11,anti_homophones_plus
46,xi1fu4ke4lLn4,13,-11.258040033482072,4,11.258040033482072,1,0,0,anti_homophones_plus
