,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,yV2,3,-2.926010595234958,1,2.926010595234958,1,9,13,neutral
1,kU1zi3ding2,11,-8.95737264865026,3,8.95737264865026,1,0,0,neutral
2,ding3,5,-3.8268277393815238,1,3.8268277393815238,1,1,13,neutral
3,de2,3,-3.352267958247813,1,3.352267958247813,1,5,9,neutral
4,cheng2zhu1xLn3,14,-9.783144902899455,3,9.783144902899455,1,0,0,neutral
5,cheng4long1ji2,14,-9.963850309693386,3,9.963850309693386,1,0,0,neutral
6,ji1,3,-2.5878299376633542,1,2.5878299376633542,1,22,18,neutral
7,qing4,5,-3.0047795066600838,1,3.0047795066600838,1,9,14,neutral
8,jL1bE4,6,-5.40215078774263,2,5.40215078774263,1,1,2,neutral
9,ying2,5,-3.156549116525586,1,3.156549116525586,1,6,15,neutral
10,shu4,4,-2.8227382093726288,1,2.8227382093726288,1,11,14,neutral
11,sha1,4,-3.212941278285825,1,3.212941278285825,1,3,13,neutral
12,lV4,3,-3.6728321822667342,1,3.6728321822667342,1,0,19,neutral
13,ru4,3,-3.151414886892327,1,3.151414886892327,1,10,23,neutral
14,ya1,3,-3.348881995702371,1,3.348881995702371,1,5,19,neutral
15,jing2,5,-2.9934275729564317,1,2.9934275729564317,1,12,13,neutral
16,tan2,4,-3.3128370295111598,1,3.3128370295111598,1,5,13,neutral
17,zhu4,4,-2.840140994526383,1,2.840140994526383,1,12,12,neutral
18,za2,3,-3.6513560888371677,1,3.6513560888371677,1,2,10,neutral
19,yV1,3,-3.546544775313855,1,3.546544775313855,1,4,12,neutral
20,hU1,3,-3.0422247248818515,1,3.0422247248818515,1,7,11,neutral
21,si1zhO1,7,-6.592673136288274,2,6.592673136288274,1,0,1,neutral
22,tV2,3,-2.8879772718331873,1,2.8879772718331873,1,9,10,neutral
23,yong4shu1qu1,12,-9.051771290088661,3,9.051771290088661,1,0,0,neutral
24,chan1ze2e4sha1,14,-14.450055927884508,4,14.450055927884508,1,0,0,neutral
25,xC4jM2qi2chUng2,15,-12.751118143360733,4,12.751118143360733,1,0,0,neutral
26,man2hA4bE4,10,-10.472453523952689,3,10.472453523952689,1,0,0,neutral
27,lLng3wu2gong4yu3,16,-11.899879381582952,4,11.899879381582952,1,0,0,neutral
28,fen3xLn1,8,-6.644722668406736,2,6.644722668406736,1,0,0,neutral
29,wang2yUn2,9,-5.785435084860253,2,5.785435084860253,1,0,2,neutral
30,shi4,4,-2.431285353536701,1,2.431285353536701,1,31,13,neutral
31,te4qu3,6,-5.459532981116517,2,5.459532981116517,1,0,3,neutral
32,bW3,3,-3.164921316383339,1,3.164921316383339,1,4,11,neutral
33,ren4bu4xLn2hU4,14,-10.765764024133922,4,10.765764024133922,1,0,0,neutral
34,hO3ca1ha1,9,-9.247999798253385,3,9.247999798253385,1,0,0,neutral
35,bW3jM2hUn2,10,-10.06521479795025,3,10.06521479795025,1,0,0,neutral
36,zha1,4,-4.057242078101012,1,4.057242078101012,1,0,12,neutral
37,zQ4,3,-3.3849620860327363,1,3.3849620860327363,1,3,16,neutral
38,jLng4,5,-3.3372280755461654,1,3.3372280755461654,1,0,6,neutral
39,shang4,6,-3.1195568457018417,1,3.1195568457018417,1,6,10,neutral
40,hU1ji1,6,-5.183183616730407,2,5.183183616730407,1,1,4,neutral
41,jK4,3,-3.1129829304184886,1,3.1129829304184886,1,6,7,neutral
42,gu1xLng2di3,11,-9.582255509007691,3,9.582255509007691,1,0,0,neutral
43,pu1kV3,6,-4.91034194885095,2,4.91034194885095,1,2,3,neutral
44,yUn2,4,-2.7979158838733396,1,2.7979158838733396,1,12,10,neutral
45,yan2jK1,7,-6.15725801163831,2,6.15725801163831,1,0,2,neutral
46,qing3yi4yun4,12,-8.736826102907553,3,8.736826102907553,1,0,0,neutral
47,jLn3dong4se4,12,-9.348578034582747,3,9.348578034582747,1,0,0,neutral
48,yin3,4,-3.100498674953687,1,3.100498674953687,1,6,11,neutral
49,pE2ban3,7,-6.192542710722131,2,6.192542710722131,1,0,0,neutral
50,pan2,4,-3.487886489264372,1,3.487886489264372,1,7,14,neutral
51,chong3dLn4,10,-6.664990574382585,2,6.664990574382585,1,0,1,neutral
52,chu1,4,-2.840312370555608,1,2.840312370555608,1,5,14,neutral
53,san3lin2,8,-6.998738854285071,2,6.998738854285071,1,0,0,neutral
54,chang3,6,-3.421513746950438,1,3.421513746950438,1,7,10,neutral
55,he1zhe5,7,-7.505730641097585,2,7.505730641097585,1,0,0,neutral
56,ke3shan2yUn4ji1,15,-12.159618704790926,4,12.159618704790926,1,0,0,neutral
57,lQ3,3,-3.387701716604414,1,3.387701716604414,1,7,18,neutral
58,shO1jLn1,8,-6.445538363566734,2,6.445538363566734,1,0,0,neutral
59,bLn1,4,-3.2453980220230814,1,3.2453980220230814,1,8,10,neutral
60,gen1xM3,7,-6.67473316569039,2,6.67473316569039,1,0,0,neutral
61,ji4,3,-2.736182191630327,1,2.736182191630327,1,19,23,neutral
62,tI4,3,-3.499258604826245,1,3.499258604826245,1,1,14,neutral
63,fang3ba4,8,-7.356629505383582,2,7.356629505383582,1,0,0,neutral
64,za2jW1zi4run4,13,-13.231971439336197,4,13.231971439336197,1,0,0,neutral
65,ju2,3,-3.3317761210781107,1,3.3317761210781107,1,6,14,neutral
66,fa1,3,-3.0229893501569762,1,3.0229893501569762,1,9,15,neutral
67,fu4gV4,6,-5.794576306609338,2,5.794576306609338,1,1,3,neutral
68,she4,4,-3.0993745258664096,1,3.0993745258664096,1,7,13,neutral
69,hUng4,5,-3.504431665483766,1,3.504431665483766,1,4,10,neutral
70,feng2xLn4,9,-5.806226068195605,2,5.806226068195605,1,0,4,neutral
71,zUn4,4,-4.030330803826324,1,4.030330803826324,1,0,12,neutral
72,sang4,5,-4.083888680700245,1,4.083888680700245,1,1,15,neutral
73,zong3,5,-3.870120382773557,1,3.870120382773557,1,2,11,neutral
74,tu4,3,-3.9653312551738202,1,3.9653312551738202,1,2,24,neutral
75,bE1xin1,7,-5.6956788097807705,2,5.6956788097807705,1,1,3,neutral
76,shI3,4,-2.801387976455928,1,2.801387976455928,1,15,7,neutral
77,fang4lu4,8,-5.876256368250902,2,5.876256368250902,1,0,4,neutral
78,zhu3feng4,9,-6.064962086009736,2,6.064962086009736,1,0,0,neutral
79,xLng3jK4,8,-6.34571460020813,2,6.34571460020813,1,0,2,neutral
80,zI4hI4,6,-5.595324684705922,2,5.595324684705922,1,1,8,neutral
81,dQ4,3,-2.8766346552881497,1,2.8766346552881497,1,13,18,neutral
82,jLn4,4,-2.7081695047658303,1,2.7081695047658303,1,12,16,neutral
83,ye3tu2,6,-5.443584294123885,2,5.443584294123885,1,0,3,neutral
84,yV3sO3yV3,9,-7.2170716294417865,3,7.2170716294417865,1,0,0,neutral
85,lM4,3,-3.1999725803136703,1,3.1999725803136703,1,5,14,neutral
86,zV3ma1,6,-6.306227466405648,2,6.306227466405648,1,0,1,neutral
87,shi3,4,-3.2509809601574085,1,3.2509809601574085,1,3,11,neutral
88,zhang1,6,-3.5787544617997122,1,3.5787544617997122,1,2,10,neutral
89,jL1,3,-2.7462530417330804,1,2.7462530417330804,1,14,8,neutral
90,ka1,3,-4.625416313343261,1,4.625416313343261,1,0,14,neutral
91,zQ3,3,-3.380433941227461,1,3.380433941227461,1,1,17,neutral
92,nan4gun4,8,-7.869608411310005,2,7.869608411310005,1,0,0,neutral
93,mu4mW4lLn4,10,-9.025402928095307,3,9.025402928095307,1,0,0,neutral
94,ke4yC4,6,-6.650182265150804,2,6.650182265150804,1,0,0,neutral
95,ming4,5,-3.2334921430333345,1,3.2334921430333345,1,4,13,neutral
96,an4da4bing1tW2,14,-11.890743949804538,4,11.890743949804538,1,0,0,neutral
97,zhQ4,4,-3.0683654437567003,1,3.0683654437567003,1,6,12,neutral
98,ku3,3,-3.435492904326192,1,3.435492904326192,1,3,19,neutral
99,yu4bu4ji4,9,-7.019157423713826,3,7.019157423713826,1,0,0,neutral
100,mLn4,4,-3.018719453519979,1,3.018719453519979,1,8,12,neutral
101,jW3,3,-3.0441816528050563,1,3.0441816528050563,1,4,12,neutral
102,qLng1,5,-3.471284901880413,1,3.471284901880413,1,4,7,neutral
103,zhi1zi3e4,9,-8.872893613039954,3,8.872893613039954,1,0,0,neutral
