,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,ting2,5,-3.479163976672943,1,3.479163976672943,1,5,12,neutral
1,qing2hV4,8,-5.709060543683886,2,5.709060543683886,1,0,3,neutral
2,wu1nE3shP4qi4,13,-11.547706077248325,4,11.547706077248325,1,0,0,neutral
3,jing4,5,-2.819067606226477,1,2.819067606226477,1,29,13,neutral
4,fang1,5,-3.0917803202336285,1,3.0917803202336285,1,13,17,neutral
5,ti3cQ1,6,-5.018985830137941,2,5.018985830137941,1,3,2,neutral
6,hE1mu3zhi4jL2,13,-12.340195340699605,4,12.340195340699605,1,0,0,neutral
7,gQ1ya1,6,-4.407702577616919,2,4.407702577616919,1,2,7,neutral
8,jM4fu1cA4,9,-8.817153549961724,3,8.817153549961724,1,0,0,neutral
9,da4xi2,6,-5.402408157663761,2,5.402408157663761,1,1,9,neutral
10,hE1dQ4,6,-4.973443744373022,2,4.973443744373022,1,0,2,neutral
11,zheng4kUng1jM4,14,-10.275818197881396,3,10.275818197881396,1,0,0,neutral
12,tan1ran2,8,-5.944057564914204,2,5.944057564914204,1,0,2,neutral
13,qLng2,5,-3.2349201922173947,1,3.2349201922173947,1,14,10,neutral
14,ning2,5,-3.57911998545636,1,3.57911998545636,1,8,12,neutral
15,ming2,5,-2.889244323403025,1,2.889244323403025,1,19,11,neutral
16,xi1ri4,6,-4.581432990603768,2,4.581432990603768,1,1,8,neutral
17,zi4zhe3,7,-4.413263024060739,2,4.413263024060739,1,5,10,neutral
18,gu1lu2,6,-5.3616934515442,2,5.3616934515442,1,1,6,neutral
19,ye3xu4,6,-5.566522372130644,2,5.566522372130644,1,1,4,neutral
20,yi3dA4,6,-4.522185891926792,2,4.522185891926792,1,0,8,neutral
21,lLng4,5,-3.174448122359867,1,3.174448122359867,1,13,8,neutral
22,li4ting1,8,-5.534690941024651,2,5.534690941024651,1,0,3,neutral
23,cQ3ting2,8,-6.373923765043746,2,6.373923765043746,1,0,1,neutral
24,ye4li4,6,-4.702070202927657,2,4.702070202927657,1,3,12,neutral
25,yUn3cA2,7,-5.624272430247588,2,5.624272430247588,1,0,3,neutral
26,cA4dV4,6,-5.269519402712683,2,5.269519402712683,1,0,5,neutral
27,jun1hI4hU4,10,-8.085698142864269,3,8.085698142864269,1,0,0,neutral
28,shI4,4,-3.4050459303576672,1,3.4050459303576672,1,6,12,neutral
