,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,jW1,3,-2.9856312749422496,1,2.9856312749422496,1,7,19,anti_homophones_plus
1,zhi1,4,-2.8795886313640238,1,2.8795886313640238,1,13,14,anti_homophones_plus
2,bA4,3,-3.4901381305225425,1,3.4901381305225425,1,2,27,anti_homophones_plus
3,jing4,5,-2.9676585307708487,1,2.9676585307708487,1,10,19,anti_homophones_plus
4,nong1che3,9,-7.219418217495605,2,7.219418217495605,1,0,2,anti_homophones_plus
5,beng2ke4,8,-7.440012329307245,2,7.440012329307245,1,0,0,anti_homophones_plus
6,xLn4,4,-2.7827406135438344,1,2.7827406135438344,1,5,21,anti_homophones_plus
7,fen3,4,-3.451422129044983,1,3.451422129044983,1,5,9,anti_homophones_plus
8,jL1shan4,8,-6.020812894413293,2,6.020812894413293,1,0,0,anti_homophones_plus
9,da4gQ1jLn4,10,-7.9639182684230905,3,7.9639182684230905,1,0,0,anti_homophones_plus
10,shi2ke4,7,-5.479203824816577,2,5.479203824816577,1,0,3,anti_homophones_plus
11,xW3,3,-3.1772831669657537,1,3.1772831669657537,1,4,14,anti_homophones_plus
12,lun2,4,-3.5754767443421893,1,3.5754767443421893,1,3,13,anti_homophones_plus
13,ling2,5,-3.3330623107730957,1,3.3330623107730957,1,0,18,anti_homophones_plus
14,bA4jLn4,7,-5.502288505061537,2,5.502288505061537,1,0,6,anti_homophones_plus
15,shI3,4,-2.801387976455928,1,2.801387976455928,1,12,9,anti_homophones_plus
16,lu3sha1,7,-6.774178692684732,2,6.774178692684732,1,0,1,anti_homophones_plus
17,yan3,4,-3.013955799581863,1,3.013955799581863,1,6,19,anti_homophones_plus
18,ying4,5,-3.130780074340003,1,3.130780074340003,1,9,18,anti_homophones_plus
19,shang4,6,-3.1195568457018417,1,3.1195568457018417,1,4,10,anti_homophones_plus
20,wu4sO3xin4jing2,15,-11.901439927112925,4,11.901439927112925,1,0,0,anti_homophones_plus
21,chun4tV2pi2,11,-8.903863944204433,3,8.903863944204433,1,0,0,anti_homophones_plus
22,zheng1,6,-3.070576599856344,1,3.070576599856344,1,2,12,anti_homophones_plus
23,qLn4,4,-3.6917906723720053,1,3.6917906723720053,1,2,16,anti_homophones_plus
24,rV4,3,-3.3434591972065393,1,3.3434591972065393,1,4,17,anti_homophones_plus
25,wE1xLn1ru2,10,-8.944504620425075,3,8.944504620425075,1,0,0,anti_homophones_plus
26,bW1,3,-3.422456445031843,1,3.422456445031843,1,5,18,anti_homophones_plus
27,bLn1,4,-3.2453980220230814,1,3.2453980220230814,1,7,11,anti_homophones_plus
28,mo4shi2xing2,12,-7.838651047347885,3,7.838651047347885,1,0,0,anti_homophones_plus
29,ge4er5,6,-4.911027947305876,2,4.911027947305876,1,2,3,anti_homophones_plus
30,jL1,3,-2.7462530417330804,1,2.7462530417330804,1,14,14,anti_homophones_plus
31,lQ3bing2mi2he5,14,-12.781189516862664,4,12.781189516862664,1,0,0,anti_homophones_plus
32,wang3di4bQ1,11,-8.855082543431763,3,8.855082543431763,1,0,0,anti_homophones_plus
33,qLng1bLn1,9,-6.653468287691907,2,6.653468287691907,1,0,2,anti_homophones_plus
34,ru2ju4,6,-6.0049615179437135,2,6.0049615179437135,1,0,2,anti_homophones_plus
35,hUn2,4,-3.2865086992362444,1,3.2865086992362444,1,5,17,anti_homophones_plus
36,yin3,4,-3.100498674953687,1,3.100498674953687,1,8,13,anti_homophones_plus
37,xC4,3,-3.365603554070618,1,3.365603554070618,1,2,12,anti_homophones_plus
38,yi1zhu4,7,-5.050229241293172,2,5.050229241293172,1,1,7,anti_homophones_plus
39,bi4,3,-3.0817951062808984,1,3.0817951062808984,1,14,31,anti_homophones_plus
40,mE2,3,-3.2947154169477755,1,3.2947154169477755,1,2,13,anti_homophones_plus
41,chang4fE4,9,-6.054128395206275,2,6.054128395206275,1,0,1,anti_homophones_plus
42,hA2yan3,7,-6.255303222386129,2,6.255303222386129,1,1,0,anti_homophones_plus
43,ge4teng2bu4tW2,14,-12.40861394685084,4,12.40861394685084,1,0,0,anti_homophones_plus
44,yQ4xW4,6,-5.517108471541642,2,5.517108471541642,1,0,2,anti_homophones_plus
45,da3pin3,7,-5.61286996310098,2,5.61286996310098,1,0,2,anti_homophones_plus
46,leng1he4,8,-6.954592103558256,2,6.954592103558256,1,0,2,anti_homophones_plus
47,jLn1shi2qi4,11,-7.675809381592581,3,7.675809381592581,1,0,0,anti_homophones_plus
48,zO4zhu2,7,-6.150670185729284,2,6.150670185729284,1,0,4,anti_homophones_plus
49,rUn3,4,-3.486806979861211,1,3.486806979861211,1,3,10,anti_homophones_plus
50,tong4,5,-3.083466757046853,1,3.083466757046853,1,7,18,anti_homophones_plus
51,mW2tLn1,7,-6.117247081441252,2,6.117247081441252,1,0,1,anti_homophones_plus
52,da4xK1chang4,12,-7.639492459744202,3,7.639492459744202,1,0,0,anti_homophones_plus
53,lQ3,3,-3.387701716604414,1,3.387701716604414,1,3,18,anti_homophones_plus
54,cA3shi1ci2,10,-8.527674101194176,3,8.527674101194176,1,0,0,anti_homophones_plus
55,tO1lA2,6,-5.11618807816341,2,5.11618807816341,1,0,1,anti_homophones_plus
56,he2,3,-2.764229378752174,1,2.764229378752174,1,16,20,anti_homophones_plus
57,shang2ting4hO3,14,-9.874278045440375,3,9.874278045440375,1,0,0,anti_homophones_plus
58,jing1,5,-3.1826424920678673,1,3.1826424920678673,1,5,18,anti_homophones_plus
59,yi1lE3ji2dO3,12,-11.164193023700747,4,11.164193023700747,1,0,0,anti_homophones_plus
60,wan2,4,-3.401762411373128,1,3.401762411373128,1,4,16,anti_homophones_plus
61,zV3shi4,7,-4.95698714247118,2,4.95698714247118,1,0,6,anti_homophones_plus
62,dLn4,4,-2.740627770273386,1,2.740627770273386,1,21,14,anti_homophones_plus
63,tong1,5,-3.082540338409476,1,3.082540338409476,1,5,17,anti_homophones_plus
64,da4e2,5,-5.026616827758978,2,5.026616827758978,1,0,3,anti_homophones_plus
65,lu4,3,-2.982053253786345,1,2.982053253786345,1,7,35,anti_homophones_plus
66,ji4,3,-2.736182191630327,1,2.736182191630327,1,20,35,anti_homophones_plus
67,hUng2,5,-3.628635239417505,1,3.628635239417505,1,2,9,anti_homophones_plus
68,fu4shu4,7,-5.202199959964895,2,5.202199959964895,1,1,7,anti_homophones_plus
69,chong1,6,-3.438444073915035,1,3.438444073915035,1,1,9,anti_homophones_plus
70,lO4,3,-3.267628029957351,1,3.267628029957351,1,4,24,anti_homophones_plus
71,fu2,3,-2.9466359076120163,1,2.9466359076120163,1,7,18,anti_homophones_plus
72,shi4nv3,7,-5.555396295514389,2,5.555396295514389,1,0,0,anti_homophones_plus
73,ding2dong1wang3,15,-9.79323822128448,3,9.79323822128448,1,0,0,anti_homophones_plus
74,shu4,4,-2.8227382093726288,1,2.8227382093726288,1,9,22,anti_homophones_plus
75,jK4yV4sheng1bi3,15,-11.602632986707603,4,11.602632986707603,1,0,0,anti_homophones_plus
76,xing1zhang3,11,-6.258952347646686,2,6.258952347646686,1,0,1,anti_homophones_plus
77,ran3,4,-4.106953488263508,1,4.106953488263508,1,1,15,anti_homophones_plus
78,dang3,5,-3.5912282987938555,1,3.5912282987938555,1,1,14,anti_homophones_plus
79,xM4,3,-3.4376266489560257,1,3.4376266489560257,1,1,14,anti_homophones_plus
80,ding1fang1wu2bM2,16,-13.015618648586807,4,13.015618648586807,1,0,0,anti_homophones_plus
81,zhi4ze2,7,-5.869600743402619,2,5.869600743402619,1,2,0,anti_homophones_plus
82,qin2dA4,7,-5.855613255019969,2,5.855613255019969,1,1,3,anti_homophones_plus
83,xL4,3,-2.8712413465761766,1,2.8712413465761766,1,7,19,anti_homophones_plus
84,cha1dLn4zi5,11,-7.67579345829233,3,7.67579345829233,1,0,0,anti_homophones_plus
85,ning1,5,-4.170341844986539,1,4.170341844986539,1,0,14,anti_homophones_plus
86,wu1ju4,6,-5.924464976031522,2,5.924464976031522,1,0,4,anti_homophones_plus
87,bLn4gQ4,7,-6.404881392404688,2,6.404881392404688,1,0,2,anti_homophones_plus
88,yQ2yV2qW1,9,-10.339619079336744,3,10.339619079336744,1,0,0,anti_homophones_plus
