,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,dr{t,4,-4.737763104863621,1,4.737763104863621,1,0,6,anti_homophones_plus
1,5v@gr5T,7,-4.893630784682909,3,4.893630784682909,1,1,0,anti_homophones_plus
2,l#fIN,5,-4.7193884406055355,2,4.7193884406055355,1,0,3,anti_homophones_plus
3,bl{b@r1t,8,-5.165265117009704,3,5.165265117009704,1,0,0,anti_homophones_plus
4,stImjUl1SH,10,-5.271678860223643,3,5.271678860223643,1,0,1,anti_homophones_plus
5,J#ft@R,6,-6.053585793168038,2,6.053585793168038,1,0,2,anti_homophones_plus
6,tr{v@n@s,8,-5.517032782786579,3,5.517032782786579,1,1,0,anti_homophones_plus
7,h5mw3k,6,-4.8607833745057665,2,4.8607833745057665,1,2,0,anti_homophones_plus
8,s@fIstIk,8,-5.143328584320136,3,5.143328584320136,1,0,0,anti_homophones_plus
9,m#v@l@ntlI,10,-5.467610934144736,4,5.467610934144736,1,0,0,anti_homophones_plus
10,t3_IkP,6,-4.818361519963112,2,4.818361519963112,1,0,2,anti_homophones_plus
11,pr{gmEntP,9,-5.3298470867903385,2,5.3298470867903385,1,1,0,anti_homophones_plus
12,_EnIk@lI,8,-5.164334253056799,4,5.164334253056799,1,0,2,anti_homophones_plus
13,k1sbUldQg,9,-7.384742257389139,3,7.384742257389139,1,0,0,anti_homophones_plus
14,@b2d,4,-4.74612468435053,2,4.74612468435053,1,0,3,anti_homophones_plus
15,j9rIk,5,-5.212726298459979,2,5.212726298459979,1,0,1,anti_homophones_plus
16,m#_dlIs,7,-8.656332961375659,2,8.656332961375659,1,0,0,anti_homophones_plus
17,k{lIsIt@slI,11,-6.621152730978141,5,6.621152730978141,1,0,0,anti_homophones_plus
18,z1nI,4,-5.094314797590437,2,5.094314797590437,1,1,2,anti_homophones_plus
19,h#dh6s,6,-5.358951323359759,2,5.358951323359759,1,0,0,anti_homophones_plus
20,mItINlI,7,-5.595048171859091,3,5.595048171859091,1,0,3,anti_homophones_plus
21,m{ks@bP,7,-6.8944634082017675,2,6.8944634082017675,1,0,0,anti_homophones_plus
22,_5lEt,5,-5.764855073680966,2,5.764855073680966,1,0,0,anti_homophones_plus
23,pr5skr{mptI,11,-10.087364748106664,3,10.087364748106664,1,0,0,anti_homophones_plus
24,pl1fUm@lIz@m,12,-9.862215819800666,5,9.862215819800666,1,0,0,anti_homophones_plus
25,vQlk@,5,-5.319160313798892,2,5.319160313798892,1,0,2,anti_homophones_plus
26,kl6t,4,-4.745751044136454,1,4.745751044136454,1,1,12,anti_homophones_plus
27,p5d2n{mIk,9,-5.966323043882714,4,5.966323043882714,1,0,0,anti_homophones_plus
28,k#tunIs,7,-5.4089727848330735,3,5.4089727848330735,1,0,1,anti_homophones_plus
29,sis,3,-4.567907004938975,1,4.567907004938975,1,2,24,anti_homophones_plus
30,plEnInIs,8,-5.32818609596704,3,5.32818609596704,1,0,0,anti_homophones_plus
31,k@sEtIN,7,-5.651214752240642,3,5.651214752240642,1,0,2,anti_homophones_plus
32,hIbIt,5,-5.244774784137506,2,5.244774784137506,1,0,1,anti_homophones_plus
33,skQJ,4,-4.34574305033253,1,4.34574305033253,1,0,8,anti_homophones_plus
34,skw$k@R,7,-4.819107046153333,2,4.819107046153333,1,0,1,anti_homophones_plus
35,kQnfrVnt,8,-5.109783736223983,2,5.109783736223983,1,0,0,anti_homophones_plus
36,g3lhUd,6,-5.138708423894613,2,5.138708423894613,1,0,0,anti_homophones_plus
37,rIflEks@bP,10,-5.88115441413846,3,5.88115441413846,1,0,0,anti_homophones_plus
38,{Nk@R,5,-4.3566765552339,2,4.3566765552339,1,0,5,anti_homophones_plus
39,vErIs2pr@si_@R,14,-11.565259314600661,6,11.565259314600661,1,0,0,anti_homophones_plus
40,hVnJb{nt@lIz@m,14,-8.119232181375239,5,8.119232181375239,1,0,0,anti_homophones_plus
41,pr@pr2zIN,9,-5.125736636263131,3,5.125736636263131,1,1,0,anti_homophones_plus
42,f5lI1t,6,-4.656915474657529,3,4.656915474657529,1,0,2,anti_homophones_plus
43,IndEt@n@tlI,11,-6.95232826686351,5,6.95232826686351,1,0,0,anti_homophones_plus
44,sVm@nz,6,-4.815078029482126,2,4.815078029482126,1,1,2,anti_homophones_plus
45,f#t,3,-4.730429200469465,1,4.730429200469465,1,1,24,anti_homophones_plus
46,Im3RI,5,-7.144799252880615,3,7.144799252880615,1,0,0,anti_homophones_plus
47,sEntrIkP,8,-5.306632655793829,2,5.306632655793829,1,1,1,anti_homophones_plus
48,dIgnIfIsHt,10,-6.082426476103945,3,6.082426476103945,1,0,0,anti_homophones_plus
49,snutI,5,-4.689942202326573,2,4.689942202326573,1,2,3,anti_homophones_plus
50,w3kbUk,6,-4.835063392343908,2,4.835063392343908,1,1,2,anti_homophones_plus
51,IlEktrIs,8,-4.807433591812476,3,4.807433591812476,1,1,3,anti_homophones_plus
