,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,pr5gr{fISlI,11,-6.556081079637001,4,6.556081079637001,1,0,0,anti_homophones_plus
1,8kUk@rI_@bIl@tI,15,-8.975423019802333,8,8.975423019802333,1,0,0,anti_homophones_plus
2,l{mpl2@z5nj@slI,15,-10.157096711486181,6,10.157096711486181,1,0,0,anti_homophones_plus
3,k@l{m@t3n@l2dIN,15,-11.671845365402863,7,11.671845365402863,1,0,0,anti_homophones_plus
4,m@lI,4,-3.9464328623378617,2,3.9464328623378617,1,1,23,anti_homophones_plus
5,f$st$lw@tlI,11,-6.296588922836293,4,6.296588922836293,1,0,0,anti_homophones_plus
6,f$fIJ@rIN,9,-7.572295862318955,4,7.572295862318955,1,0,0,anti_homophones_plus
7,nVmbrEl@tI,10,-6.91243746813273,4,6.91243746813273,1,0,0,anti_homophones_plus
8,IrIt1nj@,8,-5.860289629149551,4,5.860289629149551,1,0,0,anti_homophones_plus
9,vIrUl@snIs,10,-5.319387428355281,4,5.319387428355281,1,0,0,anti_homophones_plus
10,@sp2@d,6,-5.319818486099399,3,5.319818486099399,1,0,2,anti_homophones_plus
11,t5nlIs,6,-5.05109188746259,2,5.05109188746259,1,0,0,anti_homophones_plus
12,kVmkw2@rI,9,-7.831283670625641,4,7.831283670625641,1,0,0,anti_homophones_plus
13,str5lm6T,8,-7.359110246121217,2,7.359110246121217,1,0,0,anti_homophones_plus
14,b2f3kIt,7,-5.449150847734096,3,5.449150847734096,1,1,0,anti_homophones_plus
15,sVbt2tP,7,-4.8803983557573325,2,4.8803983557573325,1,1,0,anti_homophones_plus
16,hEdSIt,6,-6.774318942417713,2,6.774318942417713,1,0,1,anti_homophones_plus
17,lukw{stI,8,-9.863006935544963,3,9.863006935544963,1,0,0,anti_homophones_plus
18,p{pInIs,7,-6.3243439807949615,3,6.3243439807949615,1,0,5,anti_homophones_plus
19,_V_m@nt,7,-4.864854788149296,2,4.864854788149296,1,0,0,anti_homophones_plus
20,t@b{g,5,-4.959918867243738,2,4.959918867243738,1,1,3,anti_homophones_plus
21,nImf,4,-4.610281672481631,1,4.610281672481631,1,1,3,anti_homophones_plus
22,kQdpis,6,-5.03744484923426,2,5.03744484923426,1,0,0,anti_homophones_plus
23,pEd@gQgI,8,-5.663572939594444,4,5.663572939594444,1,0,1,anti_homophones_plus
24,pr#n5tbUk,9,-8.18708171451263,3,8.18708171451263,1,0,0,anti_homophones_plus
25,stEdI,5,-4.71304864712552,2,4.71304864712552,1,0,1,anti_homophones_plus
26,Ind$sm@nt,9,-5.259817443257651,3,5.259817443257651,1,0,1,anti_homophones_plus
27,b4l,3,-4.607707142750746,1,4.607707142750746,1,1,17,anti_homophones_plus
28,Int@lI,6,-3.935208943136405,3,3.935208943136405,1,4,13,anti_homophones_plus
29,riInS$ts,8,-7.071715213997341,3,7.071715213997341,1,0,0,anti_homophones_plus
30,st#b@d,6,-5.016915762463956,2,5.016915762463956,1,0,0,anti_homophones_plus
31,sw2nIS,6,-4.764208975278593,2,4.764208975278593,1,0,1,anti_homophones_plus
32,wIns@lSIp,9,-6.363596437494352,3,6.363596437494352,1,0,0,anti_homophones_plus
33,w2@rIstQr@n,11,-9.143407315803142,5,9.143407315803142,1,0,0,anti_homophones_plus
34,JEkr1nj@snIs,12,-6.078813545234913,4,6.078813545234913,1,0,0,anti_homophones_plus
35,blQt@,5,-5.281576408283596,2,5.281576408283596,1,1,4,anti_homophones_plus
36,Int@_EkSH,9,-5.026930532991699,3,5.026930532991699,1,0,0,anti_homophones_plus
37,Vnik@nQmIk,10,-6.16347765518523,5,6.16347765518523,1,0,0,anti_homophones_plus
38,Qf@t@R,6,-5.453857495103147,3,5.453857495103147,1,0,0,anti_homophones_plus
