,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,k@lEktfUl,9,-5.53915221112351,3,5.53915221112351,1,1,0,anti_homophones_plus
1,wik,3,-4.571776996131174,1,4.571776996131174,1,2,22,anti_homophones_plus
2,nQdjus,6,-5.355904936519986,2,5.355904936519986,1,0,1,anti_homophones_plus
3,bIlif,5,-4.491085471287768,2,4.491085471287768,1,1,1,anti_homophones_plus
4,tInsPIslI,9,-8.64385261340544,3,8.64385261340544,1,0,0,anti_homophones_plus
5,SIm@tlI,7,-6.582018544632547,3,6.582018544632547,1,0,1,anti_homophones_plus
6,bVmf,4,-4.7414489017617285,1,4.7414489017617285,1,0,5,anti_homophones_plus
7,ljud,4,-4.528722491026193,1,4.528722491026193,1,2,3,anti_homophones_plus
8,@prEsIv,7,-4.849432086126413,3,4.849432086126413,1,1,4,anti_homophones_plus
9,rum@tI,6,-5.160639239491554,3,5.160639239491554,1,1,1,anti_homophones_plus
10,krIsH,5,-4.436426761907417,1,4.436426761907417,1,3,2,anti_homophones_plus
11,lE_Isl@tI,9,-5.005017256541579,4,5.005017256541579,1,1,0,anti_homophones_plus
12,m2ldlIslI,9,-6.489435560767568,3,6.489435560767568,1,0,0,anti_homophones_plus
13,dIspIN,6,-5.014992301138629,2,5.014992301138629,1,0,2,anti_homophones_plus
14,k{r@tI,6,-4.7092392614911045,3,4.7092392614911045,1,1,11,anti_homophones_plus
15,mIt,3,-4.566687962283701,1,4.566687962283701,1,1,35,anti_homophones_plus
16,@dv2z@R,7,-4.487494870801763,3,4.487494870801763,1,0,0,anti_homophones_plus
17,k$SHsI,6,-7.333128816667593,2,7.333128816667593,1,0,0,anti_homophones_plus
18,Vnk@mISH,8,-6.349718042404811,3,6.349718042404811,1,0,0,anti_homophones_plus
19,r5lz,4,-4.780811960663817,1,4.780811960663817,1,1,2,anti_homophones_plus
20,r{J,3,-4.644450863360386,1,4.644450863360386,1,2,20,anti_homophones_plus
21,k@nsVmp,7,-5.571844812028278,2,5.571844812028278,1,0,0,anti_homophones_plus
22,kVmb{k,6,-5.378085091211187,2,5.378085091211187,1,0,0,anti_homophones_plus
23,p{l@tI,6,-3.8227401346211694,3,3.8227401346211694,1,3,14,anti_homophones_plus
24,{n@pIst,7,-6.427300252124488,3,6.427300252124488,1,0,2,anti_homophones_plus
25,dIsk@nst1tlIsnIs,16,-8.719201017237951,5,8.719201017237951,1,0,0,anti_homophones_plus
26,sikr@snIs,9,-5.935199677026935,3,5.935199677026935,1,0,0,anti_homophones_plus
27,g8klQT,6,-7.73112144024442,2,7.73112144024442,1,0,0,anti_homophones_plus
28,hQm5nISH,8,-5.430092453122433,3,5.430092453122433,1,0,0,anti_homophones_plus
29,hId7slI,7,-4.819914437654611,3,4.819914437654611,1,2,1,anti_homophones_plus
30,Intr#stIs,9,-9.229609974653522,3,9.229609974653522,1,0,0,anti_homophones_plus
31,t#r2d@nsI,9,-10.356301634704433,4,10.356301634704433,1,0,0,anti_homophones_plus
32,p5st,4,-3.786255281127001,1,3.786255281127001,1,6,23,anti_homophones_plus
33,skIn,4,-3.93525502622014,1,3.93525502622014,1,1,18,anti_homophones_plus
34,kw$t@SEd,8,-5.878540945152729,3,5.878540945152729,1,0,0,anti_homophones_plus
35,pErIskInzf2t,12,-9.925044057739614,4,9.925044057739614,1,0,0,anti_homophones_plus
36,Vnd@l@ns,8,-5.434791267093899,3,5.434791267093899,1,0,1,anti_homophones_plus
37,p3J9rIn1SH,10,-9.35764352760828,4,9.35764352760828,1,0,0,anti_homophones_plus
38,Ikskri,6,-5.51779921477395,2,5.51779921477395,1,1,3,anti_homophones_plus
39,T7r2z1SH,8,-5.3398950728404735,3,5.3398950728404735,1,0,0,anti_homophones_plus
40,l1@b6ndlI,9,-7.3023497150049455,4,7.3023497150049455,1,0,0,anti_homophones_plus
41,h1,2,-4.5468468809543445,1,4.5468468809543445,1,2,26,anti_homophones_plus
42,tr{_Ikt,7,-5.263120372959351,2,5.263120372959351,1,0,1,anti_homophones_plus
43,pUs,3,-4.601594692512544,1,4.601594692512544,1,0,12,anti_homophones_plus
44,{bEr@ld,7,-6.2592184865206,3,6.2592184865206,1,0,0,anti_homophones_plus
45,t3mInQl@_I,10,-5.658888241704215,5,5.658888241704215,1,0,0,anti_homophones_plus
46,klVkI,5,-6.106716791316841,2,6.106716791316841,1,0,3,anti_homophones_plus
