,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,1,0,4,3,-7.212624429887276,7.212624429887276,upEI,neutral
1,1,0,0,8,3,-12.945842734003284,12.945842734003284,umt@lvp@,neutral
2,1,28,2,3,2,-5.386334294878169,5.386334294878169,@ut,neutral
3,1,0,0,8,3,-14.12309597647042,14.12309597647042,6zkdd@lQ,neutral
4,1,0,0,9,4,-12.87202317193193,12.87202317193193,m@I_InmnI,neutral
5,1,0,0,12,5,-19.8997183310106,19.8997183310106,12TmIfNkd@Is,neutral
6,1,13,0,3,2,-5.864328605890417,5.864328605890417,HQI,neutral
7,1,0,0,15,7,-26.571002111415947,26.571002111415947,5#I9lvzSQps@t{g,neutral
8,1,40,0,3,2,-4.992229822188746,4.992229822188746,{t@,neutral
9,1,0,0,16,6,-22.33254292319149,22.33254292319149,dskszI@lSIsIz@It,neutral
10,1,0,0,10,2,-14.338267608996869,14.338267608996869,bllrk@rtIm,neutral
11,1,0,0,13,7,-20.730033283245604,20.730033283245604,k@rsz@PI3${Il,neutral
12,1,60,19,1,1,-3.190383858522385,3.190383858522385,U,neutral
13,1,0,0,6,1,-9.488886383072373,9.488886383072373,RsnEts,neutral
14,1,68,1,2,2,-4.66191240244058,4.66191240244058,E$,neutral
15,1,69,7,2,1,-3.9031921873958884,3.9031921873958884,zI,neutral
16,1,0,0,19,4,-33.277830996142626,33.277830996142626,mttTsIEvunTksQ_RvfS,neutral
17,1,0,0,8,2,-13.230151275892908,13.230151275892908,bsQstipm,neutral
18,1,0,0,12,2,-21.254345170839585,21.254345170839585,rH$dtztgh{tb,neutral
19,1,0,0,14,6,-20.828079269354326,20.828079269354326,msullskIlp$@IE,neutral
20,1,0,0,7,4,-11.461562368633643,11.461562368633643,Isur2vI,neutral
21,1,4,0,4,2,-6.355267553790098,6.355267553790098,m@d@,neutral
22,1,0,0,9,2,-14.404191313620766,14.404191313620766,dlsEspn6t,neutral
23,1,59,3,2,1,-4.085135034059079,4.085135034059079,Vs,neutral
24,1,0,0,9,5,-15.092476206957958,15.092476206957958,$d2m2lIb@,neutral
25,1,0,0,17,7,-25.870942382860417,25.870942382860417,@dlndmES@I{mpEI_s,neutral
26,1,0,0,13,5,-19.22906381863048,19.22906381863048,lnf{rt2k@IRsI,neutral
27,1,0,0,17,6,-24.633423467743505,24.633423467743505,dnkI7mswld@Ir@lrI,neutral
28,1,0,0,7,2,-10.922136355754168,10.922136355754168,tds{1nl,neutral
29,1,0,0,9,3,-16.242922385337923,16.242922385337923,b#Ihmnjl$,neutral
30,1,0,0,12,2,-18.661351326876268,18.661351326876268,tmNtnRtz@lbI,neutral
31,1,9,0,3,1,-6.148944809899184,6.148944809899184,v@N,neutral
32,1,1,0,3,1,-8.056827288733762,8.056827288733762,8jJ,neutral
33,1,0,0,26,6,-43.176385414205825,43.176385414205825,PrU3sIsVllljzgtrdnmI7PNbsk,neutral
34,1,0,0,12,3,-19.298969845769694,19.298969845769694,td@{5nrrpsvw,neutral
35,1,0,0,7,2,-12.912379291394082,12.912379291394082,3lEsnSJ,neutral
36,1,12,1,3,1,-5.311272293211254,5.311272293211254,sVt,neutral
37,1,0,0,26,10,-40.52796231716214,40.52796231716214,lk$I#gIQlbkb@pknndr@i2bEsm,neutral
38,1,0,0,15,5,-23.358215136650138,23.358215136650138,fr@lEISskpfrr1{,neutral
39,1,0,0,13,5,-20.295261533182373,20.295261533182373,d{@pjkpnIn5Qt,neutral
40,1,0,0,7,1,-10.36060565069161,10.36060565069161,bIlnmkn,neutral
41,1,0,0,8,4,-13.336693925983354,13.336693925983354,mVn@it2r,neutral
42,1,0,0,17,7,-25.669702443360972,25.669702443360972,2In@IkdQQVlnlrsjk,neutral
43,1,0,0,6,2,-11.244979314950337,11.244979314950337,3@knsD,neutral
44,1,0,0,8,3,-11.400130248265938,11.400130248265938,knpbt@@I,neutral
45,1,0,0,10,1,-15.416790794242987,15.416790794242987,witnnsnnpk,neutral
46,1,39,1,2,1,-4.846175774206663,4.846175774206663,gi,neutral
47,1,3,0,3,2,-6.5522614929348375,6.5522614929348375,l3$,neutral
48,1,0,0,9,2,-13.913471139172067,13.913471139172067,IsQrndplS,neutral
49,1,0,0,11,6,-18.897384422877735,18.897384422877735,f61IrvI1sSE,neutral
50,1,0,0,10,2,-14.669130130212645,14.669130130212645,@dvpIntlkk,neutral
51,1,0,0,12,4,-19.338764297559734,19.338764297559734,IhISlpt@hsf1,neutral
52,1,0,0,10,4,-17.172539904056432,17.172539904056432,bstI9{Qddf,neutral
53,1,0,0,11,1,-19.40262475551571,19.40262475551571,p@SdnpkZkdj,neutral
54,1,0,0,7,2,-11.286199679186954,11.286199679186954,dkmTI@s,neutral
55,1,0,0,6,2,-8.742212418005593,8.742212418005593,mml@It,neutral
56,1,0,0,5,2,-10.169394112261388,10.169394112261388,21frJ,neutral
57,1,0,0,18,4,-27.373146716012712,27.373146716012712,mtbdsklnIjzR@2kr@n,neutral
58,1,0,0,4,2,-8.235645865249646,8.235645865249646,45nl,neutral
59,1,0,0,4,3,-8.68108658506256,8.68108658506256,uuup,neutral
60,1,0,0,14,6,-20.665144411598977,20.665144411598977,gsEtIbtI1k@InN,neutral
61,1,0,0,15,5,-23.619687372582426,23.619687372582426,Eh@mt1lfjnk@{tt,neutral
