,word,num_phones,prob,num_sylls_est,surprisal,lexicon,num_homophones,neighborhood_size,mode
0,vIzVmpJ@r@R,11,-9.369457218211256,4,9.369457218211256,1,0,0,anti_homophones_plus
1,primEdIt1t,10,-5.907845082525845,4,5.907845082525845,1,0,1,anti_homophones_plus
2,f$pEdImEntPSEf@tlI,18,-15.024278760745988,7,15.024278760745988,1,0,0,anti_homophones_plus
3,mIskj9R,7,-4.955469310501863,2,4.955469310501863,1,1,1,anti_homophones_plus
4,J8r@blI,7,-6.497997237954971,3,6.497997237954971,1,0,1,anti_homophones_plus
5,bEnIf{kSHz,10,-6.23403426249261,3,6.23403426249261,1,0,1,anti_homophones_plus
6,ri@bIlI_,8,-7.405184668452823,4,7.405184668452823,1,0,0,anti_homophones_plus
7,d#krUmEdIk,10,-9.892914940981118,4,9.892914940981118,1,0,0,anti_homophones_plus
8,SIpm@nt,7,-4.586146905757212,2,4.586146905757212,1,0,1,anti_homophones_plus
9,tjut2nP,7,-5.764774512632082,2,5.764774512632082,1,0,0,anti_homophones_plus
10,l{N,3,-4.5579730061848505,1,4.5579730061848505,1,3,27,anti_homophones_plus
11,#gjUm@sIs,9,-6.272609523065998,4,6.272609523065998,1,0,0,anti_homophones_plus
12,bQn@mIz@r@blI,13,-7.853242896444345,6,7.853242896444345,1,0,0,anti_homophones_plus
13,kQk2s@R,7,-7.089452649506157,3,7.089452649506157,1,0,0,anti_homophones_plus
14,tElI_@s,7,-5.0461507931304945,3,5.0461507931304945,1,0,1,anti_homophones_plus
15,EndInIs,7,-6.1299430874891625,3,6.1299430874891625,1,0,1,anti_homophones_plus
16,slVmI,5,-4.849283869048601,2,4.849283869048601,1,1,3,anti_homophones_plus
17,{g@rI,5,-4.855905143244732,3,4.855905143244732,1,0,5,anti_homophones_plus
18,dQg5,4,-4.734638115882278,2,4.734638115882278,1,0,4,anti_homophones_plus
19,prQvIdEnt,9,-5.892798887784178,3,5.892798887784178,1,0,2,anti_homophones_plus
20,sib3d,5,-4.9633935955585065,2,4.9633935955585065,1,0,2,anti_homophones_plus
21,dQsh5ld@n,9,-7.1051929628908885,3,7.1051929628908885,1,0,0,anti_homophones_plus
22,sk6l,4,-4.752744329250279,1,4.752744329250279,1,0,8,anti_homophones_plus
23,Vns5S@bP,8,-5.5336111970809485,3,5.5336111970809485,1,0,1,anti_homophones_plus
24,stVt@r@lI,9,-5.274169709085858,4,5.274169709085858,1,0,0,anti_homophones_plus
25,prIdQkjUmEnt1SH,15,-8.52924230159963,5,8.52924230159963,1,0,0,anti_homophones_plus
26,b{k@r#l,7,-6.180735036587029,3,6.180735036587029,1,0,2,anti_homophones_plus
27,skw8R,5,-4.4965391336758005,1,4.4965391336758005,1,1,3,anti_homophones_plus
28,k@nsVmpJ9s,10,-5.592621295237723,3,5.592621295237723,1,0,0,anti_homophones_plus
29,k{ndIdlI,8,-5.0048538304947705,3,5.0048538304947705,1,1,2,anti_homophones_plus
30,h3RI,4,-6.6252533062292605,2,6.6252533062292605,1,0,1,anti_homophones_plus
31,strIs,5,-4.411561165391208,1,4.411561165391208,1,4,8,anti_homophones_plus
32,gr6nd,5,-3.98941596971076,1,3.98941596971076,1,7,10,anti_homophones_plus
33,hjumId,6,-4.952595563369598,2,4.952595563369598,1,0,1,anti_homophones_plus
34,m3k,3,-4.57460364959577,1,4.57460364959577,1,1,26,anti_homophones_plus
35,k@midIEsk$tIzF,14,-12.994905742278512,6,12.994905742278512,1,0,0,anti_homophones_plus
36,fl{ttQp,7,-5.13777177548917,2,5.13777177548917,1,0,0,anti_homophones_plus
37,kr5S1,5,-4.922376028729414,2,4.922376028729414,1,0,0,anti_homophones_plus
38,sEnt,4,-3.9319134876508492,1,3.9319134876508492,1,2,17,anti_homophones_plus
39,lVn_Enjuf$wUm@nt,16,-14.29092351546621,6,14.29092351546621,1,0,0,anti_homophones_plus
40,st1_,4,-3.999042767930859,1,3.999042767930859,1,5,13,anti_homophones_plus
41,f@s1SH,6,-5.786881059149338,2,5.786881059149338,1,0,1,anti_homophones_plus
42,bl{nd@R,7,-5.7088073697377695,2,5.7088073697377695,1,0,3,anti_homophones_plus
43,fErulb3d,8,-8.801189611007848,3,8.801189611007848,1,0,0,anti_homophones_plus
44,dwEl@r{nd,9,-8.226627029892592,3,8.226627029892592,1,0,0,anti_homophones_plus
45,bl{kIN,6,-4.882202192060362,2,4.882202192060362,1,0,2,anti_homophones_plus
46,k@nsVltrUIst,12,-7.3707545511929995,4,7.3707545511929995,1,0,0,anti_homophones_plus
47,rIbVf,5,-4.915227762958261,2,4.915227762958261,1,1,1,anti_homophones_plus
48,pQpg{pr5b1s@ns,14,-10.198618084907336,5,10.198618084907336,1,0,0,anti_homophones_plus
49,6tm5lEgQmIn@nt,14,-10.780400671533725,6,10.780400671533725,1,0,0,anti_homophones_plus
50,{bskQnsIkw4zI,13,-11.741822132779133,5,11.741822132779133,1,0,0,anti_homophones_plus
51,@nVnsI1SH,9,-4.885265475406559,4,4.885265475406559,1,1,2,anti_homophones_plus
52,@l#m,4,-4.581851959081902,2,4.581851959081902,1,0,3,anti_homophones_plus
53,_Est@b1Sn@lI,12,-7.8763525335907,5,7.8763525335907,1,0,0,anti_homophones_plus
54,rivIZH,6,-5.586709452750844,2,5.586709452750844,1,0,0,anti_homophones_plus
55,b4ksid5nIz@m,12,-10.794344713077216,5,10.794344713077216,1,0,0,anti_homophones_plus
56,t@b{k5,6,-5.6697423683666255,3,5.6697423683666255,1,0,0,anti_homophones_plus
57,pQlIm$fIz,9,-7.324794371636501,4,7.324794371636501,1,0,0,anti_homophones_plus
58,@nEnv7bP,8,-6.52734786217992,3,6.52734786217992,1,0,0,anti_homophones_plus
59,fQsIl2z1SH,10,-5.608523737354515,4,5.608523737354515,1,0,0,anti_homophones_plus
60,p5It,4,-4.634440599326379,2,4.634440599326379,1,0,5,anti_homophones_plus
61,mIsJIvIsEkwIzISHsI,18,-11.985682436554555,7,11.985682436554555,1,0,0,anti_homophones_plus
62,strENT,6,-5.0238868667218055,1,5.0238868667218055,1,0,0,anti_homophones_plus
63,kQzmQp@l2t,10,-6.009405020510676,4,6.009405020510676,1,0,0,anti_homophones_plus
64,h5lmil,6,-5.10771974562854,2,5.10771974562854,1,1,0,anti_homophones_plus
65,IlIpIn,6,-7.57250295014388,3,7.57250295014388,1,0,1,anti_homophones_plus
66,vQks,4,-4.838249747267294,1,4.838249747267294,1,0,13,anti_homophones_plus
67,n{S@n{l@_VstlIslI,17,-9.552631576155187,7,9.552631576155187,1,0,0,anti_homophones_plus
68,IkstEnS@s,9,-5.745494367753819,3,5.745494367753819,1,0,0,anti_homophones_plus
69,k{tInIz@m,9,-6.233903035595782,4,6.233903035595782,1,0,1,anti_homophones_plus
70,5v@t5n7m,8,-5.827273090610846,4,5.827273090610846,1,0,0,anti_homophones_plus
71,dImEnd@R,8,-6.074160848556165,3,6.074160848556165,1,0,1,anti_homophones_plus
72,dIzizdilIsEt,12,-8.780743236704094,5,8.780743236704094,1,0,0,anti_homophones_plus
73,{ntig@lI,8,-5.7422224222848115,4,5.7422224222848115,1,0,0,anti_homophones_plus
74,QsIl1t,6,-4.934950774689334,3,4.934950774689334,1,0,0,anti_homophones_plus
75,str{p,5,-4.17422388434394,1,4.17422388434394,1,3,9,anti_homophones_plus
76,SI1t,4,-5.574981947017861,2,5.574981947017861,1,0,5,anti_homophones_plus
77,k{lIp@rI,8,-6.056417955871166,4,6.056417955871166,1,0,0,anti_homophones_plus
78,k5pINlI,7,-4.7566261058643535,3,4.7566261058643535,1,1,0,anti_homophones_plus
79,h5ld$lhElin,11,-10.222710808293561,4,10.222710808293561,1,0,0,anti_homophones_plus
80,f2b@R,5,-4.759866002045434,2,4.759866002045434,1,2,6,anti_homophones_plus
81,hEt@r5skr2b,11,-7.802865168206876,4,7.802865168206876,1,0,0,anti_homophones_plus
82,dETblI,6,-5.4867418030960025,2,5.4867418030960025,1,0,2,anti_homophones_plus
83,_I5l1SH,7,-6.210353684814676,3,6.210353684814676,1,0,0,anti_homophones_plus
